Player ID,Player Name,Overall Rating,Potential Value,Potential String,Height,Height Value,League,League Value,Position,Position Value,Country,Country Value,Volatility,Volatility Factor,Precision,Precision Factor,Overall Component,Potential Component,Height Component,League Component,Position Component,Country Component,Pre-Random Total,Random Factor,Final Value
1011,Ivan Ryabkin,66.0,55,Top Line,5'11,50,USHL,47.0,C,100,Russia,50,High,0.6,Low,0.6,13.86,6.93,7.5,2.35,5.0,2.5,38.14,1.0864570576178434,41.43747217754455
1017,Milton Gastrin,65.0,45,Top 6 F,6'2,75,USHL,47.0,C,100,Canada,100,Medium,0.8,Medium,0.7,18.2,8.819999999999999,11.25,2.35,5.0,5.0,50.62,1.0694671291602813,54.136426078093436
1008,Cameron Schmidt,65.0,55,Top Line,5'8,0,WHL,56.0,RW,90,Canada,100,Medium,0.8,Low,0.6,18.2,9.24,0.0,2.8000000000000003,4.5,5.0,39.739999999999995,0.908726669800658,36.11279785787814
1010,Cole Reschny,64.0,55,Top Line,5'10,30,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.7,13.44,8.084999999999999,4.5,2.8000000000000003,5.0,5.0,38.825,0.9092357817019652,35.3010792245788
1015,Joshua Ravensbergen,64.0,82,Game Breaker,6'4,75,WHL,56.0,G,75,Canada,100,High,0.6,Medium,0.7,13.44,12.053999999999998,11.25,2.8000000000000003,3.75,5.0,48.294,0.9955741216026921,48.08025662868041
1016,William Moore,64.0,45,Top 6 F,6'2,75,USHL,47.0,C,100,United States,100,High,0.6,Medium,0.7,13.44,6.614999999999999,11.25,2.35,5.0,5.0,43.655,1.004734954000987,43.861704416913085
1014,Blake Fiddler,63.0,37,Top 4,6'4,75,WHL,56.0,RD,97.5,United States,100,Medium,0.8,Medium,0.7,17.64,7.251999999999999,11.25,2.8000000000000003,4.875,5.0,48.81699999999999,1.0147074151938322,49.5349718875173
987,Michael Misa,78.0,82,Game Breaker,6'1,50,OHL,57.0,C,100,Canada,100,Low,0.9,High,0.75,28.080000000000002,16.605,7.5,2.85,5.0,5.0,65.035,1.0398056838079384,67.62376264644926
986,Matthew Schaefer,78.0,82,Game Breaker Def,6'2,75,OHL,57.0,LD,95,Canada,100,Low,0.9,Very High,0.9,28.080000000000002,19.926,11.25,2.85,4.75,5.0,71.856,0.967004403082201,69.48506838787463
989,Anton Frondell,77.0,70,Elite,6'0,50,SHL,67.0,LW,90,Sweden,100,Medium,0.82,Medium,0.65,25.256,11.192999999999998,7.5,3.35,4.5,5.0,56.799,0.9562286313099495,54.31283002977382
990,Porter Martone,77.0,55,Top Line,6'3,75,OHL,57.0,RW,90,Canada,100,Medium,0.82,High,0.75,25.256,10.147499999999999,11.25,2.85,4.5,5.0,59.0035,1.0227920085572177,60.3483082769058
991,Caleb Desnoyers,75.0,55,Top Line,6'2,75,QMJHL,55.0,C,100,Canada,100,Low,0.9,High,0.75,27.0,11.1375,11.25,2.75,5.0,5.0,62.1375,0.9749448735841981,60.580637082338114
988,James Hagens,73.0,82,Game Breaker,5'11,50,NCAA,61.0,C,100,United States,100,High,0.6,Medium,0.65,17.52,9.594,7.5,3.0500000000000003,5.0,5.0,47.663999999999994,0.9573601804212216,45.6316156395971
993,Victor Eklund,73.0,55,Top Line,5'11,50,SHL,67.0,LW,90,Sweden,100,Medium,0.82,Medium,0.65,23.944000000000003,8.7945,7.5,3.35,4.5,5.0,53.0885,0.9945268250097092,52.79793734952795
994,Jake O'Brien,72.0,70,Elite,6'0,50,OHL,57.0,C,100,Canada,100,Medium,0.82,Medium,0.65,23.616,11.192999999999998,7.5,2.85,5.0,5.0,55.159,0.9825376631281353,54.19579496048481
999,Lynden Lakovic,71.0,40,Top 6 F,6'4,75,WHL,56.0,LW,90,Canada,100,Medium,0.82,High,0.75,23.288,7.379999999999999,11.25,2.8000000000000003,4.5,5.0,54.217999999999996,0.9596555320548821,52.0306036369516
1000,Ben Kindel,71.0,40,Top 6 F,6'0,50,WHL,56.0,RW,90,Canada,100,Medium,0.82,Medium,0.65,23.288,6.396,7.5,2.8000000000000003,4.5,5.0,49.483999999999995,0.9782051884840742,48.405505546945925
1012,Bill Zonnon,71.0,40,Top 6 F,6'2,75,QMJHL,55.0,LW,90,Canada,100,High,0.6,Medium,0.65,17.040000000000003,4.68,11.25,2.75,4.5,5.0,45.22,0.9552569054678337,43.19671726525544
1002,Kashawn Aitcheson,71.0,40,Top 3,6'0,50,OHL,57.0,LD,95,Canada,100,Medium,0.82,Medium,0.65,23.288,6.396,7.5,2.85,4.75,5.0,49.784,1.0155669943616252,50.55898724729915
992,Roger McQueen,70.0,70,Elite,6'5,100,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.65,16.8,8.19,15.0,2.8000000000000003,5.0,5.0,52.79,0.9837830319213179,51.933906255126374
995,Brady Martin,70.0,40,Top 6 F,6'0,50,OHL,57.0,C,100,Canada,100,Low,0.9,Very High,0.9,25.200000000000003,9.719999999999999,7.5,2.85,5.0,5.0,55.27,1.0107340212046814,55.863269351982744
996,Radim Mrtka,70.0,55,Top Pair,6'6,100,WHL,56.0,RD,97.5,Czechia,85,Medium,0.82,High,0.75,22.96,10.147499999999999,15.0,2.8000000000000003,4.875,4.25,60.0325,1.0102935494598788,60.650447507950176
997,Jackson Smith,70.0,40,Top 3,6'3,75,WHL,56.0,LD,95,Canada,100,Low,0.9,Medium,0.65,25.200000000000003,7.0200000000000005,11.25,2.8000000000000003,4.75,5.0,56.02,1.0431805145986832,58.438972427818236
1003,Logan Hensler,70.0,40,Top 3,6'2,75,USHL,47.0,RD,97.5,United States,100,Medium,0.82,High,0.75,22.96,7.379999999999999,11.25,2.35,4.875,5.0,53.815000000000005,1.0360818775603549,55.7567462409105
1013,Jack Murtagh,70.0,33,Middle 6,6'0,50,OHL,57.0,C,100,Canada,100,Low,0.9,High,0.75,25.200000000000003,6.6825,7.5,2.85,5.0,5.0,52.23250000000001,0.9738713428100262,50.8677349133247
1005,Cullen Potter,69.0,33,Middle 6,5'10,30,USHL,47.0,C,100,United States,100,Medium,0.82,High,0.75,22.632,6.088499999999999,4.5,2.35,5.0,5.0,45.5705,1.0366117605791478,47.23891623547206
1004,Malcolm Spence,68.0,55,Top Line,6'2,75,OHL,57.0,LW,90,Canada,100,Medium,0.82,Low,0.5,22.304000000000002,6.764999999999999,11.25,2.85,4.5,5.0,52.669000000000004,1.0243715883701605,53.95262718786799
1001,Justin Carbonneau,68.0,40,Top 6 F,6'1,50,QMJHL,55.0,RW,90,Canada,100,High,0.6,Very High,0.9,16.32,6.4799999999999995,7.5,2.75,4.5,5.0,42.55,1.025397950204651,43.6306827812079
1007,Braeden Cootes,67.0,40,Top 6 F,6'0,50,WHL,56.0,C,100,Canada,100,Medium,0.82,Medium,0.65,21.976,6.396,7.5,2.8000000000000003,5.0,5.0,48.672,0.9915209594794532,48.25930813978394
1006,Cameron Reid,67.0,40,Top 3,6'0,50,OHL,57.0,LD,95,Canada,100,Medium,0.82,Low,0.5,21.976,4.919999999999999,7.5,2.85,4.75,5.0,46.996,0.9538763890610878,44.82837478031489
998,Carter Bear,67.0,55,Top Line,6'0,50,OHL,57.0,LW,90,Canada,100,High,0.6,Medium,0.65,16.08,6.435,7.5,2.85,4.5,5.0,42.364999999999995,1.0222907340119765,43.30934694641738
1009,Jack Nesbitt,66.0,40,Top 6 F,6'4,75,OHL,57.0,C,100,Canada,100,Medium,0.82,Medium,0.65,21.648,6.396,11.25,2.85,5.0,5.0,52.144,0.9538135273246704,49.73565256881761
1011,Ivan Ryabkin,66.0,55,Top Line,5'11,50,USHL,47.0,C,100,Russia,50,High,0.6,Low,0.5,15.840000000000002,4.95,7.5,2.35,5.0,2.5,38.14,0.9523382391033057,36.32218043940008
1017,Milton Gastrin,65.0,40,Top 6 F,6'2,75,USHL,47.0,C,100,Canada,100,Medium,0.82,Medium,0.65,21.32,6.396,11.25,2.35,5.0,5.0,51.316,0.9810404537953048,50.343071926959865
1008,Cameron Schmidt,65.0,55,Top Line,5'8,0,WHL,56.0,RW,90,Canada,100,Medium,0.82,Low,0.5,21.32,6.764999999999999,0.0,2.8000000000000003,4.5,5.0,40.385000000000005,1.0427381198831513,42.110978971481074
1010,Cole Reschny,64.0,55,Top Line,5'10,30,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.65,15.36,6.435,4.5,2.8000000000000003,5.0,5.0,39.095,1.003624208844754,39.236688444785656
1015,Joshua Ravensbergen,64.0,82,Game Breaker,6'4,75,WHL,56.0,G,75,Canada,100,High,0.6,Medium,0.65,15.36,9.594,11.25,2.8000000000000003,3.75,5.0,47.754,1.0422903479451557,49.77353327577296
1016,William Moore,64.0,40,Top 6 F,6'2,75,USHL,47.0,C,100,United States,100,High,0.6,Medium,0.65,15.36,4.68,11.25,2.35,5.0,5.0,43.64,0.9567747506057283,41.75365011643398
1014,Blake Fiddler,63.0,33,Top 4,6'4,75,WHL,56.0,RD,97.5,United States,100,Medium,0.82,Medium,0.65,20.664,5.276699999999999,11.25,2.8000000000000003,4.875,5.0,49.8657,1.003437969344826,50.03713674795829
987,Michael Misa,78.0,82,Game Breaker,6'1,50,OHL,57.0,C,100,Canada,100,Low,0.9,High,0.75,28.080000000000002,16.605,7.5,2.85,5.0,5.0,65.035,1.0398056838079384,67.62376264644926
986,Matthew Schaefer,78.0,82,Game Breaker Def,6'2,75,OHL,57.0,LD,95,Canada,100,Low,0.9,Very High,0.9,28.080000000000002,19.926,11.25,2.85,4.75,5.0,71.856,0.967004403082201,69.48506838787463
989,Anton Frondell,77.0,70,Elite,6'0,50,SHL,67.0,LW,90,Sweden,100,Medium,0.82,Medium,0.65,25.256,11.192999999999998,7.5,3.35,4.5,5.0,56.799,0.9562286313099495,54.31283002977382
990,Porter Martone,77.0,55,Top Line,6'3,75,OHL,57.0,RW,90,Canada,100,Medium,0.82,High,0.75,25.256,10.147499999999999,11.25,2.85,4.5,5.0,59.0035,1.0227920085572177,60.3483082769058
991,Caleb Desnoyers,75.0,55,Top Line,6'2,75,QMJHL,55.0,C,100,Canada,100,Low,0.9,High,0.75,27.0,11.1375,11.25,2.75,5.0,5.0,62.1375,0.9749448735841981,60.580637082338114
988,James Hagens,73.0,82,Game Breaker,5'11,50,NCAA,61.0,C,100,United States,100,High,0.6,Medium,0.65,17.52,9.594,7.5,3.0500000000000003,5.0,5.0,47.663999999999994,0.9573601804212216,45.6316156395971
993,Victor Eklund,73.0,55,Top Line,5'11,50,SHL,67.0,LW,90,Sweden,100,Medium,0.82,Medium,0.65,23.944000000000003,8.7945,7.5,3.35,4.5,5.0,53.0885,0.9945268250097092,52.79793734952795
994,Jake O'Brien,72.0,70,Elite,6'0,50,OHL,57.0,C,100,Canada,100,Medium,0.82,Medium,0.65,23.616,11.192999999999998,7.5,2.85,5.0,5.0,55.159,0.9825376631281353,54.19579496048481
999,Lynden Lakovic,71.0,40,Top 6 F,6'4,75,WHL,56.0,LW,90,Canada,100,Medium,0.82,High,0.75,23.288,7.379999999999999,11.25,2.8000000000000003,4.5,5.0,54.217999999999996,0.9596555320548821,52.0306036369516
1000,Ben Kindel,71.0,40,Top 6 F,6'0,50,WHL,56.0,RW,90,Canada,100,Medium,0.82,Medium,0.65,23.288,6.396,7.5,2.8000000000000003,4.5,5.0,49.483999999999995,0.9782051884840742,48.405505546945925
1012,Bill Zonnon,71.0,40,Top 6 F,6'2,75,QMJHL,55.0,LW,90,Canada,100,High,0.6,Medium,0.65,17.040000000000003,4.68,11.25,2.75,4.5,5.0,45.22,0.9552569054678337,43.19671726525544
1002,Kashawn Aitcheson,71.0,40,Top 3,6'0,50,OHL,57.0,LD,95,Canada,100,Medium,0.82,Medium,0.65,23.288,6.396,7.5,2.85,4.75,5.0,49.784,1.0155669943616252,50.55898724729915
992,Roger McQueen,70.0,70,Elite,6'5,100,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.65,16.8,8.19,15.0,2.8000000000000003,5.0,5.0,52.79,0.9837830319213179,51.933906255126374
995,Brady Martin,70.0,40,Top 6 F,6'0,50,OHL,57.0,C,100,Canada,100,Low,0.9,Very High,0.9,25.200000000000003,9.719999999999999,7.5,2.85,5.0,5.0,55.27,1.0107340212046814,55.863269351982744
996,Radim Mrtka,70.0,55,Top Pair,6'6,100,WHL,56.0,RD,97.5,Czechia,85,Medium,0.82,High,0.75,22.96,10.147499999999999,15.0,2.8000000000000003,4.875,4.25,60.0325,1.0102935494598788,60.650447507950176
997,Jackson Smith,70.0,40,Top 3,6'3,75,WHL,56.0,LD,95,Canada,100,Low,0.9,Medium,0.65,25.200000000000003,7.0200000000000005,11.25,2.8000000000000003,4.75,5.0,56.02,1.0431805145986832,58.438972427818236
1003,Logan Hensler,70.0,40,Top 3,6'2,75,USHL,47.0,RD,97.5,United States,100,Medium,0.82,High,0.75,22.96,7.379999999999999,11.25,2.35,4.875,5.0,53.815000000000005,1.0360818775603549,55.7567462409105
1013,Jack Murtagh,70.0,33,Middle 6,6'0,50,OHL,57.0,C,100,Canada,100,Low,0.9,High,0.75,25.200000000000003,6.6825,7.5,2.85,5.0,5.0,52.23250000000001,0.9738713428100262,50.8677349133247
1005,Cullen Potter,69.0,33,Middle 6,5'10,30,USHL,47.0,C,100,United States,100,Medium,0.82,High,0.75,22.632,6.088499999999999,4.5,2.35,5.0,5.0,45.5705,1.0366117605791478,47.23891623547206
1004,Malcolm Spence,68.0,55,Top Line,6'2,75,OHL,57.0,LW,90,Canada,100,Medium,0.82,Low,0.5,22.304000000000002,6.764999999999999,11.25,2.85,4.5,5.0,52.669000000000004,1.0243715883701605,53.95262718786799
1001,Justin Carbonneau,68.0,40,Top 6 F,6'1,50,QMJHL,55.0,RW,90,Canada,100,High,0.6,Very High,0.9,16.32,6.4799999999999995,7.5,2.75,4.5,5.0,42.55,1.025397950204651,43.6306827812079
1007,Braeden Cootes,67.0,40,Top 6 F,6'0,50,WHL,56.0,C,100,Canada,100,Medium,0.82,Medium,0.65,21.976,6.396,7.5,2.8000000000000003,5.0,5.0,48.672,0.9915209594794532,48.25930813978394
1006,Cameron Reid,67.0,40,Top 3,6'0,50,OHL,57.0,LD,95,Canada,100,Medium,0.82,Low,0.5,21.976,4.919999999999999,7.5,2.85,4.75,5.0,46.996,0.9538763890610878,44.82837478031489
998,Carter Bear,67.0,55,Top Line,6'0,50,OHL,57.0,LW,90,Canada,100,High,0.6,Medium,0.65,16.08,6.435,7.5,2.85,4.5,5.0,42.364999999999995,1.0222907340119765,43.30934694641738
1009,Jack Nesbitt,66.0,40,Top 6 F,6'4,75,OHL,57.0,C,100,Canada,100,Medium,0.82,Medium,0.65,21.648,6.396,11.25,2.85,5.0,5.0,52.144,0.9538135273246704,49.73565256881761
1011,Ivan Ryabkin,66.0,55,Top Line,5'11,50,USHL,47.0,C,100,Russia,50,High,0.6,Low,0.5,15.840000000000002,4.95,7.5,2.35,5.0,2.5,38.14,0.9523382391033057,36.32218043940008
1017,Milton Gastrin,65.0,40,Top 6 F,6'2,75,USHL,47.0,C,100,Canada,100,Medium,0.82,Medium,0.65,21.32,6.396,11.25,2.35,5.0,5.0,51.316,0.9810404537953048,50.343071926959865
1008,Cameron Schmidt,65.0,55,Top Line,5'8,0,WHL,56.0,RW,90,Canada,100,Medium,0.82,Low,0.5,21.32,6.764999999999999,0.0,2.8000000000000003,4.5,5.0,40.385000000000005,1.0427381198831513,42.110978971481074
1010,Cole Reschny,64.0,55,Top Line,5'10,30,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.65,15.36,6.435,4.5,2.8000000000000003,5.0,5.0,39.095,1.003624208844754,39.236688444785656
1015,Joshua Ravensbergen,64.0,82,Game Breaker,6'4,75,WHL,56.0,G,75,Canada,100,High,0.6,Medium,0.65,15.36,9.594,11.25,2.8000000000000003,3.75,5.0,47.754,1.0422903479451557,49.77353327577296
1016,William Moore,64.0,40,Top 6 F,6'2,75,USHL,47.0,C,100,United States,100,High,0.6,Medium,0.65,15.36,4.68,11.25,2.35,5.0,5.0,43.64,0.9567747506057283,41.75365011643398
1014,Blake Fiddler,63.0,33,Top 4,6'4,75,WHL,56.0,RD,97.5,United States,100,Medium,0.82,Medium,0.65,20.664,5.276699999999999,11.25,2.8000000000000003,4.875,5.0,49.8657,1.003437969344826,50.03713674795829
987,Michael Misa,78.0,82,Game Breaker,6'1,50,OHL,57.0,C,100,Canada,100,Low,0.9,High,0.75,28.080000000000002,16.605,7.5,2.85,5.0,5.0,65.035,1.0398056838079384,67.62376264644926
986,Matthew Schaefer,78.0,82,Game Breaker Def,6'2,75,OHL,57.0,LD,95,Canada,100,Low,0.9,Very High,0.9,28.080000000000002,19.926,11.25,2.85,4.75,5.0,71.856,0.967004403082201,69.48506838787463
989,Anton Frondell,77.0,70,Elite,6'0,50,SHL,67.0,LW,90,Sweden,100,Medium,0.82,Medium,0.65,25.256,11.192999999999998,7.5,3.35,4.5,5.0,56.799,0.9562286313099495,54.31283002977382
990,Porter Martone,77.0,55,Top Line,6'3,75,OHL,57.0,RW,90,Canada,100,Medium,0.82,High,0.75,25.256,10.147499999999999,11.25,2.85,4.5,5.0,59.0035,1.0227920085572177,60.3483082769058
991,Caleb Desnoyers,75.0,55,Top Line,6'2,75,QMJHL,55.0,C,100,Canada,100,Low,0.9,High,0.75,27.0,11.1375,11.25,2.75,5.0,5.0,62.1375,0.9749448735841981,60.580637082338114
988,James Hagens,73.0,82,Game Breaker,5'11,50,NCAA,61.0,C,100,United States,100,High,0.6,Medium,0.65,17.52,9.594,7.5,3.0500000000000003,5.0,5.0,47.663999999999994,0.9573601804212216,45.6316156395971
993,Victor Eklund,73.0,55,Top Line,5'11,50,SHL,67.0,LW,90,Sweden,100,Medium,0.82,Medium,0.65,23.944000000000003,8.7945,7.5,3.35,4.5,5.0,53.0885,0.9945268250097092,52.79793734952795
994,Jake O'Brien,72.0,70,Elite,6'0,50,OHL,57.0,C,100,Canada,100,Medium,0.82,Medium,0.65,23.616,11.192999999999998,7.5,2.85,5.0,5.0,55.159,0.9825376631281353,54.19579496048481
999,Lynden Lakovic,71.0,40,Top 6 F,6'4,75,WHL,56.0,LW,90,Canada,100,Medium,0.82,High,0.75,23.288,7.379999999999999,11.25,2.8000000000000003,4.5,5.0,54.217999999999996,0.9596555320548821,52.0306036369516
1000,Ben Kindel,71.0,40,Top 6 F,6'0,50,WHL,56.0,RW,90,Canada,100,Medium,0.82,Medium,0.65,23.288,6.396,7.5,2.8000000000000003,4.5,5.0,49.483999999999995,0.9782051884840742,48.405505546945925
1012,Bill Zonnon,71.0,40,Top 6 F,6'2,75,QMJHL,55.0,LW,90,Canada,100,High,0.6,Medium,0.65,17.040000000000003,4.68,11.25,2.75,4.5,5.0,45.22,0.9552569054678337,43.19671726525544
1002,Kashawn Aitcheson,71.0,40,Top 3,6'0,50,OHL,57.0,LD,95,Canada,100,Medium,0.82,Medium,0.65,23.288,6.396,7.5,2.85,4.75,5.0,49.784,1.0155669943616252,50.55898724729915
992,Roger McQueen,70.0,70,Elite,6'5,100,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.65,16.8,8.19,15.0,2.8000000000000003,5.0,5.0,52.79,0.9837830319213179,51.933906255126374
995,Brady Martin,70.0,40,Top 6 F,6'0,50,OHL,57.0,C,100,Canada,100,Low,0.9,Very High,0.9,25.200000000000003,9.719999999999999,7.5,2.85,5.0,5.0,55.27,1.0107340212046814,55.863269351982744
996,Radim Mrtka,70.0,55,Top Pair,6'6,100,WHL,56.0,RD,97.5,Czechia,85,Medium,0.82,High,0.75,22.96,10.147499999999999,15.0,2.8000000000000003,4.875,4.25,60.0325,1.0102935494598788,60.650447507950176
997,Jackson Smith,70.0,40,Top 3,6'3,75,WHL,56.0,LD,95,Canada,100,Low,0.9,Medium,0.65,25.200000000000003,7.0200000000000005,11.25,2.8000000000000003,4.75,5.0,56.02,1.0431805145986832,58.438972427818236
1003,Logan Hensler,70.0,40,Top 3,6'2,75,USHL,47.0,RD,97.5,United States,100,Medium,0.82,High,0.75,22.96,7.379999999999999,11.25,2.35,4.875,5.0,53.815000000000005,1.0360818775603549,55.7567462409105
1013,Jack Murtagh,70.0,33,Middle 6,6'0,50,OHL,57.0,C,100,Canada,100,Low,0.9,High,0.75,25.200000000000003,6.6825,7.5,2.85,5.0,5.0,52.23250000000001,0.9738713428100262,50.8677349133247
1005,Cullen Potter,69.0,33,Middle 6,5'10,30,USHL,47.0,C,100,United States,100,Medium,0.82,High,0.75,22.632,6.088499999999999,4.5,2.35,5.0,5.0,45.5705,1.0366117605791478,47.23891623547206
1004,Malcolm Spence,68.0,55,Top Line,6'2,75,OHL,57.0,LW,90,Canada,100,Medium,0.82,Low,0.5,22.304000000000002,6.764999999999999,11.25,2.85,4.5,5.0,52.669000000000004,1.0243715883701605,53.95262718786799
1001,Justin Carbonneau,68.0,40,Top 6 F,6'1,50,QMJHL,55.0,RW,90,Canada,100,High,0.6,Very High,0.9,16.32,6.4799999999999995,7.5,2.75,4.5,5.0,42.55,1.025397950204651,43.6306827812079
1007,Braeden Cootes,67.0,40,Top 6 F,6'0,50,WHL,56.0,C,100,Canada,100,Medium,0.82,Medium,0.65,21.976,6.396,7.5,2.8000000000000003,5.0,5.0,48.672,0.9915209594794532,48.25930813978394
1006,Cameron Reid,67.0,40,Top 3,6'0,50,OHL,57.0,LD,95,Canada,100,Medium,0.82,Low,0.5,21.976,4.919999999999999,7.5,2.85,4.75,5.0,46.996,0.9538763890610878,44.82837478031489
998,Carter Bear,67.0,55,Top Line,6'0,50,OHL,57.0,LW,90,Canada,100,High,0.6,Medium,0.65,16.08,6.435,7.5,2.85,4.5,5.0,42.364999999999995,1.0222907340119765,43.30934694641738
1009,Jack Nesbitt,66.0,40,Top 6 F,6'4,75,OHL,57.0,C,100,Canada,100,Medium,0.82,Medium,0.65,21.648,6.396,11.25,2.85,5.0,5.0,52.144,0.9538135273246704,49.73565256881761
1011,Ivan Ryabkin,66.0,55,Top Line,5'11,50,USHL,47.0,C,100,Russia,50,High,0.6,Low,0.5,15.840000000000002,4.95,7.5,2.35,5.0,2.5,38.14,0.9523382391033057,36.32218043940008
1017,Milton Gastrin,65.0,40,Top 6 F,6'2,75,USHL,47.0,C,100,Canada,100,Medium,0.82,Medium,0.65,21.32,6.396,11.25,2.35,5.0,5.0,51.316,0.9810404537953048,50.343071926959865
1008,Cameron Schmidt,65.0,55,Top Line,5'8,0,WHL,56.0,RW,90,Canada,100,Medium,0.82,Low,0.5,21.32,6.764999999999999,0.0,2.8000000000000003,4.5,5.0,40.385000000000005,1.0427381198831513,42.110978971481074
1010,Cole Reschny,64.0,55,Top Line,5'10,30,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.65,15.36,6.435,4.5,2.8000000000000003,5.0,5.0,39.095,1.003624208844754,39.236688444785656
1015,Joshua Ravensbergen,64.0,82,Game Breaker,6'4,75,WHL,56.0,G,75,Canada,100,High,0.6,Medium,0.65,15.36,9.594,11.25,2.8000000000000003,3.75,5.0,47.754,1.0422903479451557,49.77353327577296
1016,William Moore,64.0,40,Top 6 F,6'2,75,USHL,47.0,C,100,United States,100,High,0.6,Medium,0.65,15.36,4.68,11.25,2.35,5.0,5.0,43.64,0.9567747506057283,41.75365011643398
1014,Blake Fiddler,63.0,33,Top 4,6'4,75,WHL,56.0,RD,97.5,United States,100,Medium,0.82,Medium,0.65,20.664,5.276699999999999,11.25,2.8000000000000003,4.875,5.0,49.8657,1.003437969344826,50.03713674795829
987,Michael Misa,78.0,82,Game Breaker,6'1,50,OHL,57.0,C,100,Canada,100,Low,0.9,High,0.75,28.080000000000002,16.605,7.5,2.85,5.0,5.0,65.035,1.0398056838079384,67.62376264644926
986,Matthew Schaefer,78.0,82,Game Breaker Def,6'2,75,OHL,57.0,LD,95,Canada,100,Low,0.9,Very High,0.9,28.080000000000002,19.926,11.25,2.85,4.75,5.0,71.856,0.967004403082201,69.48506838787463
989,Anton Frondell,77.0,70,Elite,6'0,50,SHL,67.0,LW,90,Sweden,100,Medium,0.82,Medium,0.65,25.256,11.192999999999998,7.5,3.35,4.5,5.0,56.799,0.9562286313099495,54.31283002977382
990,Porter Martone,77.0,55,Top Line,6'3,75,OHL,57.0,RW,90,Canada,100,Medium,0.82,High,0.75,25.256,10.147499999999999,11.25,2.85,4.5,5.0,59.0035,1.0227920085572177,60.3483082769058
991,Caleb Desnoyers,75.0,55,Top Line,6'2,75,QMJHL,55.0,C,100,Canada,100,Low,0.9,High,0.75,27.0,11.1375,11.25,2.75,5.0,5.0,62.1375,0.9749448735841981,60.580637082338114
988,James Hagens,73.0,82,Game Breaker,5'11,50,NCAA,61.0,C,100,United States,100,High,0.6,Medium,0.65,17.52,9.594,7.5,3.0500000000000003,5.0,5.0,47.663999999999994,0.9573601804212216,45.6316156395971
993,Victor Eklund,73.0,55,Top Line,5'11,50,SHL,67.0,LW,90,Sweden,100,Medium,0.82,Medium,0.65,23.944000000000003,8.7945,7.5,3.35,4.5,5.0,53.0885,0.9945268250097092,52.79793734952795
994,Jake O'Brien,72.0,70,Elite,6'0,50,OHL,57.0,C,100,Canada,100,Medium,0.82,Medium,0.65,23.616,11.192999999999998,7.5,2.85,5.0,5.0,55.159,0.9825376631281353,54.19579496048481
999,Lynden Lakovic,71.0,40,Top 6 F,6'4,75,WHL,56.0,LW,90,Canada,100,Medium,0.82,High,0.75,23.288,7.379999999999999,11.25,2.8000000000000003,4.5,5.0,54.217999999999996,0.9596555320548821,52.0306036369516
1000,Ben Kindel,71.0,40,Top 6 F,6'0,50,WHL,56.0,RW,90,Canada,100,Medium,0.82,Medium,0.65,23.288,6.396,7.5,2.8000000000000003,4.5,5.0,49.483999999999995,0.9782051884840742,48.405505546945925
1012,Bill Zonnon,71.0,40,Top 6 F,6'2,75,QMJHL,55.0,LW,90,Canada,100,High,0.6,Medium,0.65,17.040000000000003,4.68,11.25,2.75,4.5,5.0,45.22,0.9552569054678337,43.19671726525544
1002,Kashawn Aitcheson,71.0,40,Top 3,6'0,50,OHL,57.0,LD,95,Canada,100,Medium,0.82,Medium,0.65,23.288,6.396,7.5,2.85,4.75,5.0,49.784,1.0155669943616252,50.55898724729915
992,Roger McQueen,70.0,70,Elite,6'5,100,WHL,56.0,C,100,Canada,100,High,0.6,Medium,0.65,16.8,8.19,15.0,2.8000000000000003,5.0,5.0,52.79,0.9837830319213179,51.933906255126374
995,Brady Martin,70.0,40,Top 6 F,6'0,50,OHL,57.0,C,100,Canada,100,Low,0.9,Very High,0.9,25.200000000000003,9.719999999999999,7.5,2.85,5.0,5.0,55.27,1.0107340212046814,55.863269351982744
996,Radim Mrtka,70.0,55,Top Pair,6'6,100,WHL,56.0,RD,97.5,Czechia,85,Medium,0.82,High,0.75,22.96,10.147499999999999,15.0,2.8000000000000003,4.875,4.25,60.0325,1.0102935494598788,60.650447507950176
997,Jackson Smith,70.0,40,Top 3,6'3,75,WHL,56.0,LD,95,Canada,100,Low,0.9,Medium,0.65,25.200000000000003,7.0200000000000005,11.25,2.8000000000000003,4.75,5.0,56.02,1.0431805145986832,58.438972427818236
1003,Logan Hensler,70.0,40,Top 3,6'2,75,USHL,47.0,RD,97.5,United States,100,Medium,0.82,High,0.75,22.96,7.379999999999999,11.25,2.35,4.875,5.0,53.815000000000005,1.0360818775603549,55.7567462409105
1013,Jack Murtagh,70.0,33,Middle 6,6'0,50,OHL,57.0,C,100,Canada,100,Low,0.9,High,0.75,25.200000000000003,6.6825,7.5,2.85,5.0,5.0,52.23250000000001,0.9738713428100262,50.8677349133247
1005,Cullen Potter,69.0,33,Middle 6,5'10,30,USHL,47.0,C,100,United States,100,Medium,0.82,High,0.75,22.632,6.088499999999999,4.5,2.35,5.0,5.0,45.5705,1.0366117605791478,47.23891623547206
